region,code,name,zsc,area,length,lon,lat
Campania,IT8010010,Lago di Carinola,,20,0,13.9608,41.1494
Campania,IT8010013,Matese Casertano,,22216,0,14.3339,41.4261
Campania,IT8010015,Monte Massico,,3846,0,13.9192,41.1761
Campania,IT8010016,Monte Tifata,,1420,0,14.2856,41.1094
Campania,IT8010017,Monti di Mignano Montelungo,,2487,0,13.9344,41.3864
Campania,IT8010019,Pineta della Foce del Garigliano,,185,0,13.7839,41.2117
Campania,IT8010020,Pineta di Castelvolturno,,90,0,13.9678,40.9961
Campania,IT8010021,Pineta di Patria,,313,0,14.0131,40.9406
Campania,IT8010022,Vulcano di Roccamonfina,,3816,0,13.9564,41.2931
Campania,IT8010027,Fiumi Volturno e Calore Beneventano,,4924,0,14.3725,41.2700
Campania,IT8010028,Foce Volturno - Variconi,,303,0,13.9311,41.0214
Campania,IT8010029,Fiume Garigliano,,481,0,13.8292,41.2806
Campania,IT8020001,Alta Valle del Fiume Tammaro,,360,0,14.7056,41.3456
Campania,IT8020004,Bosco di Castelfranco in Miscano,,893,0,15.1067,41.3144
Campania,IT8020006,Bosco di Castelvetere in Val Fortore,,1468,0,14.9228,41.4464
Campania,IT8020007,Camposauro,,5508,0,14.5911,41.1742
Campania,IT8020008,Massiccio del Taburno,,5321,0,14.5806,41.1114
Campania,IT8020009,Pendici meridionali del Monte Mutria,,14597,0,14.5508,41.3306
Campania,IT8020014,Bosco di Castelpagano e Torrente Tammarecchia,,3061,0,14.7906,41.3617
Campania,IT8020016,Sorgenti e alta Valle del Fiume Fortore,,2512,0,14.9756,41.4158
Campania,IT8030001,Aree umide del Cratere di Agnano,,44,0,14.1725,40.8306
Campania,IT8030002,Capo Miseno,,50,0,14.0858,40.7833
Campania,IT8030003,Collina dei Camaldoli,,261,0,14.1972,40.8567
Campania,IT8030005,Corpo centrale dell'Isola di Ischia,,1310,0,13.9086,40.7306
Campania,IT8030006,Costiera amalfitana tra Nerano e Positano,,980,0,14.4094,40.6081
Campania,IT8030007,Cratere di Astroni,,253,0,14.1497,40.8447
Campania,IT8030008,Dorsale dei Monti Lattari,,14564,0,14.5814,40.6817
Campania,IT8030009,Foce di Licola,,147,0,14.0486,40.8542
Campania,IT8030010,"Fondali marini di Ischia, Procida e Vivara",,6116,0,13.9225,40.7569
Campania,IT8030011,Fondali marini di Punta Campanella e Capri,,8491,0,14.4344,40.6031
Campania,IT8030012,Isola di Vivara,,36,0,13.9928,40.7439
Campania,IT8030013,Isolotto di S. Martino e dintorni,,14,0,14.0414,40.7986
Campania,IT8030014,Lago d'Averno,,125,0,14.0761,40.8381
Campania,IT8030015,Lago del Fusaro,,192,0,14.0519,40.8228
Campania,IT8030016,Lago di Lucrino,,10,0,14.0800,40.8289
Campania,IT8030017,Lago di Miseno,,79,0,14.0725,40.7922
Campania,IT8030018,Lago di Patria,,507,0,14.0356,40.9375
Campania,IT8030019,Monte Barbaro e Cratere di Campiglione,,358,0,14.1056,40.8525
Campania,IT8030020,Monte Nuovo,,30,0,14.0881,40.8350
Campania,IT8030021,Monte Somma,,3076,0,14.4392,40.8472
Campania,IT8030022,Pinete dell'Isola di Ischia,,66,0,13.9406,40.7300
Campania,IT8030023,Porto Paone di Nisida,,4.07,0,14.1600,40.7950
Campania,IT8030024,Punta Campanella,,390,0,14.3350,40.5811
Campania,IT8030026,Rupi costiere dell'Isola di Ischia,,685,0,13.9406,40.7100
Campania,IT8030027,Scoglio del Vervece,,3.89,0,14.3252,40.6187
Campania,IT8030032,Stazioni di Cyanidium caldarium di Pozzuoli,,4.26,0,14.1425,40.8297
Campania,IT8030034,Stazione di Cyperus polystachyus di Ischia,,14,0,13.9375,40.7244
Campania,IT8030036,Vesuvio,,3412,0,14.4314,40.8208
Campania,IT8030038,Corpo centrale e rupi costiere occidentali dell'Isola di Capri,,388,0,14.2239,40.5483
Campania,IT8030039,Settore e rupi costiere orientali dell'Isola di Capri,,96,0,14.2592,40.5542
Campania,IT8030040,Fondali Marini di Baia,,180,0,14.0858,40.8250
Campania,IT8030041,Fondali Marini di Gaiola e Nisida,,167,0,14.1734,40.7954
Campania,IT8040003,Alta Valle del Fiume Ofanto,,590,0,15.1403,40.8917
Campania,IT8040004,Boschi di Guardia dei Lombardi e Andretta,,2919,0,15.2544,40.9456
Campania,IT8040005,Bosco di Zampaglione (Calitri),,9514,0,15.4808,40.9383
Campania,IT8040006,Dorsale dei Monti del Partenio,,15641,0,14.6789,40.9631
Campania,IT8040007,Lago di Conza della Campania,,1214,0,15.3358,40.8808
Campania,IT8040008,Lago di S. Pietro - Aquilaverde,,604,0,15.4981,41.0206
Campania,IT8040009,Monte Accelica,,4795,0,14.9856,40.7497
Campania,IT8040010,Monte Cervialto e Montagnone di Nusco,,11884,0,15.1222,40.7997
Campania,IT8040011,Monte Terminio,,9359,0,14.9497,40.8328
Campania,IT8040012,Monte Tuoro,,2188,0,14.9422,40.9217
Campania,IT8040013,Monti di Lauro,,7040,0,14.6636,40.8408
Campania,IT8040014,Piana del Dragone,,686,0,14.9458,40.8903
Campania,IT8040017,"Pietra Maula (Taurano, Visciano)",,3526,0,14.6386,40.9000
Campania,IT8040018,Querceta dell'Incoronata (Nusco),,1362,0,15.1325,40.9189
Campania,IT8040020,Bosco di Montefusco Irpino,,713,0,14.8303,41.0408
Campania,IT8050001,Alta Valle del Fiume Bussento,,625,0,15.5594,40.2053
Campania,IT8050002,Alta Valle del Fiume Calore Lucano (Salernitano),,4668,0,15.3014,40.3917
Campania,IT8050006,Balze di Teggiano,,1201,0,15.4478,40.3978
Campania,IT8050007,Basso corso del Fiume Bussento,,414,0,15.4969,40.1033
Campania,IT8050008,Capo Palinuro,,156,0,15.2811,40.0272
Campania,IT8050010,Fasce litoranee a destra e a sinistra del Fiume Sele,,630,0,14.9433,40.4836
Campania,IT8050011,Fascia interna di Costa degli Infreschi e della Masseta,,701,0,15.4358,40.0200
Campania,IT8050012,Fiume Alento,,3024,0,15.1733,40.2689
Campania,IT8050013,Fiume Mingardo,,1638,0,15.4186,40.1392
Campania,IT8050016,Grotta di Morigerati,,2.94,1,15.5494,40.1442
Campania,IT8050018,Isolotti Li Galli,,69,0,14.4328,40.5806
Campania,IT8050019,Lago Cessuta e dintorni,,546,0,15.7819,40.2647
Campania,IT8050020,Massiccio del Monte Eremita,,10570,0,15.3431,40.7303
Campania,IT8050022,Montagne di Casalbuono,,17123,0,15.6325,40.1778
Campania,IT8050023,Monte Bulgheria,,2400,0,15.3986,40.0692
Campania,IT8050024,"Monte Cervati, Centaurino e Montagne di Laurino",,27898,0,15.4339,40.2647
Campania,IT8050025,Monte della Stella,,1179,0,15.0603,40.2458
Campania,IT8050026,Monte Licosa e dintorni,,1096,0,14.9317,40.2475
Campania,IT8050027,Monte Mai e Monte Monna,,10116,0,14.8658,40.7803
Campania,IT8050028,Monte Motola,,4690,0,15.4764,40.3650
Campania,IT8050030,Monte Sacro e dintorni,,9634,0,15.3492,40.2233
Campania,IT8050031,Monte Soprano e Monte Vesole,,5674,0,15.1814,40.3939
Campania,IT8050032,Monte Tresino e dintorni,,1339,0,14.9672,40.3264
Campania,IT8050033,Monti Alburni,,23622,0,15.3483,40.4978
Campania,IT8050034,Monti della Maddalena,,8511,0,15.6536,40.3706
Campania,IT8050036,Parco marino di S. Maria di Castellabate,,5019,0,14.9178,40.2833
Campania,IT8050037,Parco marino di Punta degli Infreschi,,4914,0,15.3733,39.9922
Campania,IT8050038,Pareti rocciose di Cala del Cefalo,,38,0,15.3306,40.0214
Campania,IT8050039,Pineta di Sant'Iconio,,358,0,15.3336,40.0206
Campania,IT8050040,Rupi costiere della Costa degli Infreschi e della Masseta,,273,0,15.4400,40.0156
Campania,IT8050041,Scoglio del Mingardo e spiaggia di Cala del Cefalo,,71,0,15.3303,40.0189
Campania,IT8050042,Stazione a Genista cilentana di Ascea,,5.39,0,15.1817,40.1250
Campania,IT8050049,Fiumi Tanagro e Sele,,3677,0,15.2328,40.6581
Campania,IT8050050,Monte Sottano,,212,0,15.0753,40.4100
Campania,IT8050051,Valloni della Costiera Amalfitana,,227,0,14.6208,40.6578
Campania,IT8050052,"Monti di Eboli, Monte Polveracchio, Monte Boschetiello e Vallone della Caccia di Senerchia",,14307,0,15.1222,40.7094
Campania,IT8050054,Costiera Amalfitana tra Maiori e il Torrente Bonea,,413,0,14.7031,40.6481
Campania,IT8050056,Fiume Irno,,100,0,14.7739,40.6999
Puglia,IT9110001,Isola e Lago di Varano,,8146,0,15.7411,41.8831
Puglia,IT9110002,"Valle Fortore, Lago di Occhito",Sì,8369,0,15.1550,41.7019
Puglia,IT9110003,Monte Cornacchia - Bosco Faeto,Sì,6952,0,15.1572,41.3658
Puglia,IT9110004,Foresta Umbra,,20656,0,15.9928,41.8383
Puglia,IT9110005,Zone umide della Capitanata,,14110,0,15.8992,41.4900
Puglia,IT9110008,Valloni e Steppe Pedegarganiche,,29817,0,15.7831,41.6400
Puglia,IT9110009,Valloni di Mattinata - Monte Sacro,,6510,0,16.0189,41.7264
Puglia,IT9110011,Isole Tremiti,,372,0,15.4858,42.1147
Puglia,IT9110012,Testa del Gargano,,5658,0,16.1800,41.8250
Puglia,IT9110014,Monte Saraceno,,197,0,16.0522,41.6928
Puglia,IT9110015,Duna e Lago di Lesina - Foce del Fortore,,9823,0,15.3556,41.8908
Puglia,IT9110016,Pineta Marzini,,787,0,15.9875,41.9278
Puglia,IT9110024,"Castagneto Pia, Lapolda, Monte la Serra",,689,0,15.6333,41.7669
Puglia,IT9110025,Manacore del Gargano,,2063,0,16.0644,41.9297
Puglia,IT9110026,Monte Calvo - Piana di Montenero,,7620,0,15.7378,41.7517
Puglia,IT9110027,Bosco Jancuglia - Monte Castello,,4456,0,15.5514,41.7469
Puglia,IT9110030,Bosco Quarto - Monte Spigno,,7862,0,15.8508,41.7564
Puglia,IT9110032,"Valle del Cervaro, Bosco dell'Incoronata",,5769,0,15.4306,41.3128
Puglia,IT9110033,Accadia - Deliceto,Sì,3523,0,15.3003,41.1878
Puglia,IT9110035,Monte Sambuco,,7892,0,15.0464,41.5539
Puglia,IT9120001,Grotte di Castellana,,61,0,17.1519,40.8719
Puglia,IT9120002,Murgia dei Trulli,Sì,5457,0,17.2361,40.8522
Puglia,IT9120003,Bosco di Mesola,Sì,3029,0,16.7794,40.8614
Puglia,IT9120006,Laghi di Conversano,,218,0,17.1261,40.9217
Puglia,IT9120007,Murgia Alta,,125882,0,16.5236,40.9253
Puglia,IT9120008,Bosco Difesa Grande,Sì,5268,0,16.4136,40.7464
Puglia,IT9120009,Posidonieto San Vito - Barletta,,12459,65,17.0736,41.0800
Puglia,IT9120010,Pozzo Cucù,Sì,59,2,17.1678,40.9039
Puglia,IT9120011,Valle Ofanto - Lago di Capaciotti,,7572,34,15.9875,41.1942
Puglia,IT9130001,Torre Colimena,,2678,0,17.7042,40.2800
Puglia,IT9130002,Masseria Torre Bianca,,583,0,17.3072,40.5208
Puglia,IT9130003,Duna di Campomarino,,1846,9,17.5694,40.2836
Puglia,IT9130004,Mar Piccolo,,1374,0,17.3264,40.4811
Puglia,IT9130005,Murgia di Sud - Est,,47601,0,17.1861,40.6950
Puglia,IT9130006,Pinete dell'Arco Ionico,,3686,0,16.9272,40.4669
Puglia,IT9130007,Area delle Gravine,,26740,0,16.9036,40.6206
Puglia,IT9130008,Posidonieto Isola di San Pietro - Torre Canneto,,3148,0,17.4297,40.3106
Puglia,IT9140001,Bosco Tramazzone,,4406,0,18.0756,40.5778
Puglia,IT9140002,Litorale Brindisino,Sì,7256,60,17.4928,40.8500
Puglia,IT9140003,Stagni e Saline di Punta della Contessa,,2858,0,18.0550,40.6264
Puglia,IT9140004,Bosco I Lucci,,26,0,17.8619,40.5750
Puglia,IT9140005,Torre Guaceto e Macchia S. Giovanni,,7978,0,17.7581,40.7436
Puglia,IT9140006,Bosco di Santa Teresa,,39,0,17.9203,40.5406
Puglia,IT9140007,Bosco Curtipetrizzi,,57,0,17.9231,40.4803
Puglia,IT9140009,Foce Canale Giancola,,54,0,17.8675,40.6842
Puglia,IT9150001,Bosco Guarini,,20,0,18.3942,39.9381
Puglia,IT9150002,Costa Otranto - Santa Maria di Leuca,,6093,37,18.4942,40.0903
Puglia,IT9150003,Aquatina di Frigole,,3163,0,18.2656,40.4692
Puglia,IT9150004,Torre dell'Orso,Sì,60,0,18.4269,40.2669
Puglia,IT9150005,Boschetto di Tricase,,4.15,0,18.3786,39.9256
Puglia,IT9150006,Rauccio,,9590,0,18.1747,40.5250
Puglia,IT9150007,Torre Uluzzo,,351,0,17.9647,40.1569
Puglia,IT9150008,Montagna Spaccata e Rupi di San Mauro,,1361,0,17.9942,40.0953
Puglia,IT9150009,Litorale di Ugento,,7245,21,18.1100,39.8422
Puglia,IT9150010,Bosco Macchia di Ponente,Sì,13,0,18.3353,39.9692
Puglia,IT9150011,Alimini,,3716,0,18.4756,40.2014
Puglia,IT9150012,Bosco di Cardigliano,Sì,54,0,18.2636,39.9458
Puglia,IT9150013,Palude del Capitano,,2247,2,17.8900,40.2003
Puglia,IT9150015,Litorale di Gallipoli e Isola S. Andrea,,7006,0,17.9908,39.9778
Puglia,IT9150016,Bosco di Otranto,Sì,8.71,0,18.4703,40.1525
Puglia,IT9150017,Bosco Chiuso di Presicce,Sì,11,0,18.2842,39.9278
Puglia,IT9150018,Bosco Serra dei Cianci,Sì,48,0,18.3100,39.9089
Puglia,IT9150019,Parco delle Querce di Castro,,4.47,0,18.4206,40.0056
Puglia,IT9150020,Bosco Pecorara,Sì,24,0,18.2872,40.0667
Puglia,IT9150021,Bosco le Chiuse,,37,0,18.3794,39.9125
Puglia,IT9150022,Palude dei Tamari,Sì,11,0,18.4169,40.2892
Puglia,IT9150023,Bosco Danieli,Sì,14,0,18.2819,39.9622
Puglia,IT9150024,Torre Inserraglio,,100,0,17.9400,40.1808
Puglia,IT9150025,Torre Veneri,,1742,0,18.2967,40.4181
Puglia,IT9150027,"Palude del Conte, dune di Punta Prosciutto",,5661,7,17.7911,40.2658
Puglia,IT9150028,Porto Cesareo,,225,6,17.8850,40.2753
Puglia,IT9150029,Bosco di Cervalora,Sì,29,0,18.2144,40.4225
Puglia,IT9150030,Bosco La Lizza e Macchia del Pagliarone,Sì,476,0,18.2406,40.4025
Puglia,IT9150031,Masseria Zanzara,Sì,49,0,17.9147,40.2986
Puglia,IT9150032,Le Cesine,,2148,0,18.3511,40.3669
Puglia,IT9150033,Specchia dell'Alto,Sì,436,0,18.2647,40.3667
Puglia,IT9150034,Posidonieto Capo San Gregorio - Punta Ristola,,271,3,18.3256,39.7981
Puglia,IT9150035,Padula Mancina,,92,0,18.3110,39.9850
Puglia,IT9150036,Lago del Capraro,,39,0,18.1920,40.2240
Puglia,IT9150041,Valloni di Spinazzola,,2729,0,16.0517,40.9811
Basilicata,IT9210005,Abetina di Laurenzana,sì,324,0,15.9442,40.4075
Basilicata,IT9210010,Abetina di Ruoti,sì,162,0,15.7231,40.6987
Basilicata,IT9210015,Acquafredda di Maratea,sì,552,0,15.6686,40.0294
Basilicata,IT9210020,Bosco Cupolicchio,sì,1763,0,16.0236,40.6375
Basilicata,IT9210025,Bosco della Farneta,sì,298,0,16.3097,40.0697
Basilicata,IT9210035,Bosco di Rifreddo,sì,520,0,15.8294,40.5653
Basilicata,IT9210040,Bosco Magnano,sì,1225,0,16.0797,40.0400
Basilicata,IT9210045,Bosco Mangarrone (Rivello),sì,370,0,15.7189,40.1119
Basilicata,IT9210070,Bosco Vaccarizzo,sì,292,0,16.0383,40.1256
Basilicata,IT9210075,"Lago Duglia, Casino Toscano e Piana di S.Francesco",sì,2426,0,16.2233,39.9839
Basilicata,IT9210105,Dolomiti di Pietrapertosa,sì,1313,0,16.0592,40.5256
Basilicata,IT9210110,Faggeta di Moliterno,sì,243,0,15.8092,40.2556
Basilicata,IT9210115,Faggeta di Monte Pierfaone,sì,756,0,15.7450,40.5069
Basilicata,IT9210120,La Falconara,sì,71,0,16.2803,39.9367
Basilicata,IT9210125,Timpa dell'Orso-Serra del Prete,sì,2595,9759,16.1280,39.9243
Basilicata,IT9210130,Bosco di Chiaromonte-Piano Iannace,sì,1053,7578,16.1936,39.9153
Basilicata,IT9210135,Piano delle Mandre,sì,333,2996,16.2544,39.9548
Basilicata,IT9210140,Grotticelle di Monticchio,sì,342,0,15.5486,40.9233
Basilicata,IT9210141,Lago La Rotonda,sì,71,0,15.8786,40.0561
Basilicata,IT9210142,Lago Pantano di Pignola,sì,165,0,15.7461,40.5883
Basilicata,IT9210143,Lago Pertusillo,sì,2042,0,15.9614,40.2806
Basilicata,IT9210145,Madonna del Pollino Località Vacuarro,sì,982,0,16.1747,39.9517
Basilicata,IT9210146,Pozze di Serra Scorzillo,sì,25.62,866,16.3031,39.9347
Basilicata,IT9210150,Monte Coccovello - Monte Crivo - Monte Crive,sì,2981,0,15.7319,40.0275
Basilicata,IT9210155,Marina di Castrocucco,sì,811,0,15.7503,39.9478
Basilicata,IT9210160,Isola di S. Ianni e Costa Prospiciente,sì,418,0,15.7219,39.9700
Basilicata,IT9210165,Monte Alpi - Malboschetto di Latronico,sì,1561,0,15.9842,40.1097
Basilicata,IT9210170,Monte Caldarosa,sì,584,0,15.9131,40.3969
Basilicata,IT9210175,Valle Nera-Serra di Lagoforano,sì,289,3735,16.3442,39.9243
Basilicata,IT9210180,Monte della Madonna di Viggiano,sì,792,0,15.8506,40.3769
Basilicata,IT9210185,"Monte La Spina, Monte Zaccana",sì,1065,0,15.9278,40.0442
Basilicata,IT9210190,Monte Paratiello,sì,1140,0,15.4025,40.7489
Basilicata,IT9210195,Monte Raparo,sì,2020,0,15.9919,40.1942
Basilicata,IT9210200,Monte Sirino,sì,2619,0,15.8303,40.1222
Basilicata,IT9210201,Lago del Rendina,,670,0,15.7417,41.0261
Basilicata,IT9210205,Monte Volturino,sì,1858,0,15.8189,40.4117
Basilicata,IT9210210,Monte Vulture,sì,1904,0,15.6222,40.9419
Basilicata,IT9210215,Monte Li Foi,sì,970,0,15.7017,40.6525
Basilicata,IT9210220,Murge di S. Oronzio,sì,5460,0,16.1703,40.2572
Basilicata,IT9210240,Serra di Calvello,sì,1641,0,15.7775,40.4439
Basilicata,IT9210245,"Serra di Crispo, Grande Porta del Pollino e Pietra Castello",sì,461,0,16.2128,39.9219
Basilicata,IT9210250,Timpa delle Murge,sì,153,0,16.2586,39.9872
Basilicata,IT9210265,Valle del Noce,sì,968,0,15.7963,39.9824
Basilicata,IT9210266,Valle del Tuorno - Bosco Luceto,sì,75,0,15.5459,40.5863
Basilicata,IT9220030,Bosco di Montepiano,sì,523,0,16.1325,40.4447
Basilicata,IT9220055,Bosco Pantano di Policoro e Costa Ionica Foce Sinni,sì,1794,7.5,16.6663,40.1542
Basilicata,IT9220080,Costa Ionica Foce Agri,sì,2415,0,16.7420,40.2110
Basilicata,IT9220085,Costa Ionica Foce Basento,sì,1393,4.9,16.8164,40.3278
Basilicata,IT9220090,Costa Ionica Foce Bradano,sì,1156,5,16.8521,40.3778
Basilicata,IT9220095,Costa Ionica Foce Cavone,sì,2044,6.2,16.7822,40.2803
Basilicata,IT9220130,Foresta Gallipoli - Cognato,sì,4289,0,16.1247,40.5353
Basilicata,IT9220135,Gravine di Matera,sì,6968,0,16.6669,40.6503
Basilicata,IT9220144,Lago S. Giuliano e Timmari,sì,2575,0,16.4853,40.6256
Basilicata,IT9220255,Valle Basento - Ferrandina Scalo,sì,733,0,16.4917,40.5225
Basilicata,IT9220260,Valle Basento Grassano Scalo - Grottole,sì,882,0,16.2442,40.5983
Calabria,IT9310001,Timpone della Capanna,sì,29,0,16.1390,39.9000
Calabria,IT9310002,Serra del Prete,sì,138,0,16.1561,39.9126
Calabria,IT9310003,Pollinello-Dolcedorme,sì,140,0,16.2006,39.8911
Calabria,IT9310004,Rupi del Monte Pollino,sì,25,0,16.1820,39.9050
Calabria,IT9310005,Cima del Monte Pollino,sì,97,0,16.1881,39.9026
Calabria,IT9310006,Cima del Monte Dolcedorme,sì,64,0,16.2114,39.8958
Calabria,IT9310007,Valle Piana-Valle Cupa,sì,248,0,16.2150,39.8706
Calabria,IT9310008,La Petrosa,sì,350,0,16.2314,39.8544
Calabria,IT9310009,Timpone di Porace,sì,45,0,16.3008,39.8839
Calabria,IT9310010,Stagno di Timpone di Porace,sì,1.57,0,16.3025,39.8706
Calabria,IT9310011,Pozze Boccatore/Bellizzi,sì,31,0,16.2711,39.9294
Calabria,IT9310012,Timpa di S.Lorenzo,sì,150,0,16.2894,39.9042
Calabria,IT9310013,Serra delle Ciavole-Serra di Crispo,sì,55,0,16.2200,39.9176
Calabria,IT9310014,Fagosa-Timpa dell'Orso,sì,1413,0,16.2496,39.8942
Calabria,IT9310015,Il Lago (nella Fagosa),sì,2.76,0,16.2386,39.9047
Calabria,IT9310017,Gole del Raganello,sì,228,0,16.3186,39.8422
Calabria,IT9310019,Monte Sparviere,sì,280,0,16.3544,39.9297
Calabria,IT9310020,Fonte Cardillo,sì,384,0,16.0456,39.7683
Calabria,IT9310021,Cozzo del Pellegrino,sì,53,0,16.0175,39.7439
Calabria,IT9310022,Piano di Marco,sì,263,0,16.0114,39.6967
Calabria,IT9310023,Valle del Fiume Argentino,sì,4295,0,15.9525,39.8003
Calabria,IT9310025,Valle del Fiume Lao,,1725,0,15.8964,39.8467
Calabria,IT9310027,Fiume Rosa,sì,943,0,15.9800,39.6722
Calabria,IT9310028,Valle del Fiume Abatemarco,sì,2231,0,15.9750,39.7464
Calabria,IT9310029,La Montea,sì,203,0,15.9456,39.6619
Calabria,IT9310030,Monte La Caccia,sì,188,0,15.9147,39.6522
Calabria,IT9310031,Valle del Fiume Esaro,sì,174,0,15.9636,39.6311
Calabria,IT9310032,Serrapodolo,sì,1305,0,15.9231,39.6753
Calabria,IT9310033,Fondali di Capo Tirone,sì,101,0,15.8444,39.6203
Calabria,IT9310034,Isola di Dino,sì,35,0,15.7742,39.8733
Calabria,IT9310035,Fondali Isola di Dino-Capo Scalea,sì,399,0,15.7856,39.8611
Calabria,IT9310036,Fondali Isola di Cirella-Diamante,sì,324,0,15.8067,39.6908
Calabria,IT9310037,Isola di Cirella,sì,6.63,0,15.8017,39.6989
Calabria,IT9310038,Scogliera dei Rizzi,sì,12,0,15.9006,39.5381
Calabria,IT9310039,Fondali Scogli di Isca,sì,72,0,16.0558,39.1475
Calabria,IT9310040,Montegiordano Marina,sì,8.23,0,16.6053,40.0278
Calabria,IT9310041,Pinete di Montegiordano,sì,186,0,16.5218,40.0302
Calabria,IT9310042,Fiumara Saraceno,sì,1047,0,16.4783,39.8753
Calabria,IT9310043,Fiumara Avena,sì,965,0,16.5242,39.9219
Calabria,IT9310044,Foce del Fiume Crati,,226,0,16.5231,39.7153
Calabria,IT9310045,Macchia della Bura,sì,68,0,16.7992,39.6000
Calabria,IT9310047,Fiumara Trionto,sì,2438,0,16.7450,39.5581
Calabria,IT9310048,Fondali Crosia-Pietrapaola-Cariati,sì,4395,0,16.8714,39.5661
Calabria,IT9310049,Farnito di Corigliano Calabro,sì,132,0,16.4878,39.5753
Calabria,IT9310051,Dune di Camigliano,sì,88,0,16.8286,39.5650
Calabria,IT9310052,Casoni di Sibari,sì,504,0,16.4844,39.7342
Calabria,IT9310053,Secca di Amendolara,sì,611,0,16.7321,39.8663
Calabria,IT9310054,Torrente Celati,sì,16,0,16.6383,39.5657
Calabria,IT9310055,Lago di Tarsia,,426,0,16.2908,39.6053
Calabria,IT9310056,Bosco di Mavigliano,sì,494,0,16.2136,39.3856
Calabria,IT9310057,Orto Botanico - Università della Calabria,sì,8.06,0,16.2300,39.3589
Calabria,IT9310058,Pantano della Giumenta,sì,12,0,16.0044,39.5806
Calabria,IT9310059,Crello,sì,3.27,0,16.0364,39.5753
Calabria,IT9310060,Laghi di Fagnano,sì,19,0,16.0211,39.5494
Calabria,IT9310061,Laghicello,sì,1.61,0,16.0853,39.4253
Calabria,IT9310062,Monte Caloria,sì,64,0,16.0289,39.5550
Calabria,IT9310063,Foresta di Cinquemiglia,sì,394,0,16.0686,39.4392
Calabria,IT9310064,Monte Cocuzzo,sì,45,0,16.1347,39.2219
Calabria,IT9310065,Foresta di Serra Nicolino-Piano d'Albero,sì,201,0,16.0569,39.4881
Calabria,IT9310066,Varconcello di Mongrassano,sì,52,0,16.0736,39.5322
Calabria,IT9310067,Foreste Rossanesi,sì,4348,0,16.5797,39.5525
Calabria,IT9310068,Vallone S. Elia,sì,440,0,16.6947,39.5356
Calabria,IT9310070,Bosco di Gallopane,sì,178,0,16.5717,39.4111
Calabria,IT9310071,Vallone Freddo,sì,187,0,16.5703,39.3744
Calabria,IT9310072,Palude del Lago Ariamacina,sì,151,0,16.5417,39.3292
Calabria,IT9310073,Macchia Sacra,sì,67,0,16.4300,39.3064
Calabria,IT9310074,Timpone della Carcara,sì,193,0,16.4467,39.2953
Calabria,IT9310075,Monte Curcio,sì,3.02,0,16.4250,39.3114
Calabria,IT9310076,Pineta di Camigliatello,sì,72,0,16.4400,39.3336
Calabria,IT9310077,Acqua di Faggio,sì,97,0,16.4186,39.3197
Calabria,IT9310079,Cozzo del Principe,sì,249,0,16.5878,39.3906
Calabria,IT9310080,Bosco Fallistro,sì,6.51,0,16.4672,39.3242
Calabria,IT9310081,Arnocampo,sì,359,0,16.6197,39.3406
Calabria,IT9310082,S. Salvatore,sì,579,0,16.6844,39.3642
Calabria,IT9310083,Pineta del Cupone,sì,758,0,16.5628,39.3675
Calabria,IT9310084,Pianori di Macchialonga,sì,349,0,16.6078,39.3628
Calabria,IT9310085,Serra Stella,sì,354,0,16.3942,39.3158
Calabria,IT9310126,Juri Vetere Soprano,sì,61,0,16.6300,39.2806
Calabria,IT9310127,Nocelleto,sì,83,0,16.5581,39.2486
Calabria,IT9310130,Carlomagno,sì,33,0,16.5731,39.2808
Calabria,IT9320046,Stagni sotto Timpone S. Francesco,sì,12,0,16.9467,39.0372
Calabria,IT9320050,Pescaldo,sì,73,0,16.9458,39.3419
Calabria,IT9320095,Foce Neto,sì,583,0,17.1428,39.2003
Calabria,IT9320096,Fondali di Gabella Grande,sì,484,0,17.1264,39.1292
Calabria,IT9320097,Fondali da Crotone a Le Castella,,5209,0,17.1797,38.9822
Calabria,IT9320100,Dune di Marinella,sì,81,0,17.0687,39.4244
Calabria,IT9320101,Capo Colonne,sì,29,0,17.2056,39.0253
Calabria,IT9320102,Dune di Sovereto,sì,104,0,17.0594,38.9217
Calabria,IT9320103,Capo Rizzuto,sì,12,0,17.0969,38.8964
Calabria,IT9320104,Colline di Crotone,sì,607,0,17.1386,39.0394
Calabria,IT9320106,Steccato di Cutro e Costa del Turchese,sì,258,0,16.8867,38.9300
Calabria,IT9320110,Monte Fuscaldo,sì,2827,0,16.8914,39.1139
Calabria,IT9320111,Timpa di Cassiano- Belvedere,sì,701,0,16.9103,39.2394
Calabria,IT9320112,Murgie di Strongoli,sì,709,0,17.0147,39.2617
Calabria,IT9320115,Monte Femminamorta,sì,722,0,16.6714,39.1094
Calabria,IT9320122,Fiume Lese,sì,1240,0,16.8408,39.2431
Calabria,IT9320123,Fiume Lepre,sì,258,0,16.8358,39.2172
Calabria,IT9320129,Fiume Tacina,sì,1202,0,16.7111,39.1522
Calabria,IT9320185,Fondali di Staletti,sì,46,0,16.5722,38.7578
Calabria,IT9330087,Lago La Vota,sì,297,0,16.1894,38.9397
Calabria,IT9330088,Palude di Imbutillo,sì,33,0,16.2236,38.8301
Calabria,IT9330089,Dune dell'Angitola,sì,383,0,16.2175,38.8153
Calabria,IT9330098,Oasi di Scolacium,sì,75,0,16.5853,38.7886
Calabria,IT9330105,Foce del Crocchio - Cropani,sì,37,0,16.8253,38.9128
